Date,Open,High,Low,Close,Adj Close,Volume
2011-01-28,130.139999,130.350006,127.510002,127.720001,99.810730,295637300
2011-01-31,128.070007,128.779999,127.750000,128.679993,100.560905,149249200
2011-02-01,129.460007,130.970001,129.380005,130.740005,102.170784,167194300
2011-02-02,130.399994,130.839996,130.330002,130.490005,101.975403,118323600
2011-02-03,130.259995,130.979996,129.570007,130.779999,102.202042,145886700
2011-02-04,130.830002,131.199997,130.229996,131.149994,102.491165,134634800
2011-02-07,131.440002,132.399994,131.429993,131.970001,103.131996,112439100
2011-02-08,132.089996,132.639999,131.729996,132.570007,103.600876,99072800
2011-02-09,132.210007,132.630005,131.610001,132.270004,103.366417,146436700
2011-02-10,131.600006,132.470001,131.300003,132.320007,103.405495,162708500
2011-02-11,131.800003,133.279999,131.770004,133.110001,104.022888,137710300
2011-02-14,133.029999,133.539993,132.880005,133.429993,104.272949,101690700
2011-02-15,133.020004,133.220001,132.320007,133.009995,103.944725,119575400
2011-02-16,133.460007,134.009995,133.190002,133.850006,104.601219,130183500
2011-02-17,133.460007,134.429993,133.339996,134.250000,104.913773,109810500
2011-02-18,134.369995,134.690002,134.059998,134.529999,105.132576,130002400
2011-02-22,133.119995,134.559998,131.470001,131.830002,103.022606,233116400
2011-02-23,131.750000,132.070007,130.210007,131.020004,102.389580,227584000
2011-02-24,130.880005,131.440002,129.699997,130.929993,102.319252,260431400
2011-02-25,131.479996,132.410004,131.399994,132.330002,103.413345,141686900
2011-02-28,132.820007,133.320007,132.380005,133.149994,104.054138,141585500
2011-03-01,133.570007,133.690002,130.889999,130.929993,102.319252,258565500
2011-03-02,130.750000,131.820007,130.350006,131.210007,102.538101,200277400
2011-03-03,132.399994,133.619995,132.389999,133.470001,104.304230,176480100
2011-03-04,133.369995,133.630005,131.600006,132.470001,103.522743,277202300
2011-03-07,132.860001,133.160004,130.740005,131.429993,102.709991,216790400
2011-03-08,131.639999,133.000000,131.070007,132.580002,103.608711,174615000
2011-03-09,132.320007,132.800003,131.600006,132.389999,103.460228,153806000
2011-03-10,131.000000,131.179993,129.809998,129.940002,101.545601,301291800
2011-03-11,129.520004,131.309998,129.490005,130.839996,102.248917,225621800
2011-03-14,129.990005,130.479996,129.059998,130.050003,101.631569,234974100
2011-03-15,126.589996,129.330002,126.500000,128.559998,100.467133,359585400
2011-03-16,128.149994,128.570007,125.279999,126.180000,98.607208,468670300
2011-03-17,128.000000,128.389999,127.099998,127.849998,99.912285,254303700
2011-03-18,128.839996,128.880005,127.510002,127.760002,100.275696,230435400
2011-03-21,129.350006,130.009995,129.199997,129.740005,101.829765,153992600
2011-03-22,129.720001,129.889999,129.169998,129.289993,101.476517,129538600
2011-03-23,128.929993,130.000000,128.320007,129.660004,101.766953,148603100
2011-03-24,130.399994,131.089996,129.669998,130.899994,102.740204,159129800
2011-03-25,131.240005,131.869995,130.889999,131.300003,103.054131,155642800
2011-03-28,131.580002,131.919998,130.940002,130.979996,102.802979,109762400
2011-03-29,130.869995,131.899994,130.440002,131.860001,103.493698,129798800
2011-03-30,132.550003,133.160004,132.360001,132.770004,104.207916,135835000
2011-03-31,132.600006,132.960007,132.449997,132.589996,104.066612,132537100
2011-04-01,133.410004,133.770004,132.830002,133.149994,104.506187,153850100
2011-04-04,133.429993,133.669998,132.880005,133.259995,104.592499,100768900
2011-04-05,133.000000,133.830002,132.940002,133.240005,104.576836,120791500
2011-04-06,133.880005,134.000000,133.119995,133.660004,104.906425,120411600
2011-04-07,133.419998,133.979996,132.660004,133.320007,104.639603,170731500
2011-04-08,133.910004,133.990005,132.309998,132.860001,104.278534,147945400
2011-04-11,133.000000,133.449997,132.139999,132.460007,103.964592,121385400
2011-04-12,131.720001,131.979996,130.990005,131.470001,103.187584,161187400
2011-04-13,132.080002,132.179993,130.960007,131.460007,103.179726,162059000
2011-04-14,130.699997,131.759995,130.270004,131.559998,103.258209,161220400
2011-04-15,131.800003,132.369995,131.410004,132.039993,103.634941,170006700
2011-04-18,130.589996,132.029999,129.509995,130.559998,102.473335,210759300
2011-04-19,130.759995,131.350006,130.440002,131.309998,103.061981,124258800
2011-04-20,132.880005,133.389999,132.789993,133.100006,104.466934,156133800
2011-04-21,133.789993,133.839996,133.100006,133.779999,105.000633,135935400
2011-04-25,133.679993,133.860001,133.199997,133.639999,104.890793,65757100
2011-04-26,134.050003,135.059998,133.910004,134.789993,105.793365,146600000
2011-04-27,135.050003,135.869995,134.500000,135.669998,106.484024,143031000
2011-04-28,135.429993,136.289993,135.410004,136.110001,106.829453,124791100
2011-04-29,136.160004,136.570007,135.979996,136.429993,107.080536,115094100
2011-05-02,137.070007,137.179993,135.949997,136.220001,106.915741,126278700
2011-05-03,135.960007,136.190002,135.039993,135.729996,106.531174,138375000
2011-05-04,135.669998,135.729996,134.229996,134.830002,105.824783,182678500
2011-05-05,134.080002,134.949997,133.020004,133.610001,104.867218,226900000
2011-05-06,134.940002,135.630005,133.679993,134.199997,105.330284,222787200
2011-05-09,134.190002,135.110001,133.979996,134.720001,105.738426,114104500
2011-05-10,135.169998,136.110001,135.000000,135.869995,106.641037,114806900
2011-05-11,135.669998,135.690002,133.820007,134.440002,105.518646,193564200
2011-05-12,134.080002,135.360001,133.389999,135.080002,106.020981,171550700
2011-05-13,135.149994,135.339996,133.559998,134.039993,105.204712,157444900
2011-05-16,133.559998,134.610001,132.970001,133.190002,104.537560,141675400
2011-05-17,132.690002,133.350006,132.119995,133.169998,104.521873,192686200
2011-05-18,133.240005,134.500000,132.949997,134.360001,105.455887,135217900
2011-05-19,134.800003,135.029999,133.940002,134.679993,105.707024,119489500
2011-05-20,134.330002,134.679993,133.360001,133.610001,104.867218,182594900
2011-05-23,131.979996,132.720001,131.589996,132.059998,103.650635,168700000
2011-05-24,132.440002,132.729996,131.699997,131.949997,103.564316,147199600
2011-05-25,131.419998,132.940002,131.380005,132.389999,103.909645,151050100
2011-05-26,132.029999,133.240005,131.779999,133.000000,104.388420,164850000
2011-05-27,133.369995,133.869995,132.960007,133.509995,104.788750,120921900
2011-05-31,134.770004,134.919998,133.839996,134.899994,105.879707,164731200
2011-06-01,134.509995,134.919998,131.759995,131.869995,103.501518,233094300
2011-06-02,131.960007,132.240005,130.960007,131.729996,103.391647,200466800
2011-06-03,130.149994,131.419998,130.080002,130.419998,102.363464,234690200
2011-06-06,130.089996,130.360001,128.869995,129.039993,101.280342,179951200
2011-06-07,129.699997,130.070007,128.850006,128.960007,101.217552,161660500
2011-06-08,128.759995,129.190002,128.179993,128.419998,100.793709,198696400
2011-06-09,128.770004,129.929993,128.460007,129.399994,101.562866,160964400
2011-06-10,128.850006,128.929993,127.260002,127.599998,100.150131,238629400
2011-06-13,127.889999,128.240005,127.050003,127.699997,100.228622,207599800
2011-06-14,128.869995,129.770004,128.820007,129.320007,101.500114,160570400
2011-06-15,128.240005,129.300003,126.680000,127.019997,99.694870,300958000
2011-06-16,127.059998,127.970001,126.320000,127.300003,99.914665,308032800
2011-06-17,127.930000,127.940002,126.620003,127.050003,100.212807,233284900
2011-06-20,126.620003,127.970001,126.580002,127.699997,100.725517,159479000
2011-06-21,128.360001,129.699997,127.750000,129.449997,102.105835,193157300
2011-06-22,129.050003,129.809998,128.589996,128.669998,101.490570,176703000
2011-06-23,127.160004,128.639999,126.190002,128.300003,101.198784,334286500
2011-06-24,128.270004,128.369995,126.620003,126.809998,100.023514,226129300
2011-06-27,126.889999,128.429993,126.639999,127.940002,100.914803,168904700
2011-06-28,128.449997,129.630005,128.270004,129.610001,102.232040,165556300
2011-06-29,130.199997,130.929993,129.630005,130.720001,103.107597,244295500
2011-06-30,131.139999,132.179993,130.710007,131.970001,104.093529,223322700
2011-07-01,132.089996,134.100006,131.779999,133.919998,105.631622,202385700
2011-07-05,133.779999,134.080002,133.389999,133.809998,105.544884,165936000
2011-07-06,133.490005,134.139999,133.110001,133.970001,105.671066,143331600
2011-07-07,135.160004,135.699997,134.880005,135.360001,106.767479,170464200
2011-07-08,133.830002,135.360001,133.389999,134.399994,106.010223,194100500
2011-07-11,132.750000,133.179993,131.660004,131.970001,104.093529,195918600
2011-07-12,131.690002,132.779999,131.360001,131.399994,103.643913,214675700
2011-07-13,132.089996,133.220001,131.520004,131.839996,103.990974,204062600
2011-07-14,132.169998,132.779999,130.679993,130.929993,103.273209,226111800
2011-07-15,131.660004,131.869995,130.770004,131.690002,103.872681,220012800
2011-07-18,131.080002,131.279999,129.630005,130.610001,103.020828,196872100
2011-07-19,131.339996,132.889999,131.309998,132.729996,104.692986,166554900
2011-07-20,133.070007,133.149994,132.419998,132.649994,104.629875,137145400
2011-07-21,133.399994,134.820007,132.669998,134.490005,106.081261,245246300
2011-07-22,134.520004,134.720001,133.759995,134.580002,106.152237,126019400
2011-07-25,133.300003,134.490005,133.160004,133.830002,105.560638,136653800
2011-07-26,133.740005,133.960007,133.029999,133.330002,105.166260,131278200
2011-07-27,132.589996,132.630005,130.429993,130.600006,103.012939,249020100
2011-07-28,130.600006,131.770004,130.009995,130.220001,102.713173,207939900
2011-07-29,128.910004,130.550003,127.970001,129.330002,102.011177,307038400
2011-08-01,130.839996,130.960007,127.529999,128.779999,101.577400,325790900
2011-08-02,127.809998,128.500000,125.489998,125.489998,98.982307,346653800
2011-08-03,125.660004,126.309998,123.529999,126.169998,99.518669,370830800
2011-08-04,124.419998,124.620003,120.059998,120.260002,94.857079,520721800
2011-08-05,121.760002,122.070000,116.860001,120.080002,94.715065,655619200
2011-08-08,116.910004,120.120003,112.019997,112.260002,88.546944,702263900
2011-08-09,114.070000,117.639999,110.269997,117.480003,92.664307,717828700
2011-08-10,115.260002,116.279999,111.949997,112.290001,88.570610,662607400
2011-08-11,113.260002,118.919998,112.320000,117.330002,92.545990,487979700
2011-08-12,118.400002,119.209999,117.279999,118.120003,93.169106,313731600
2011-08-15,119.190002,120.739998,119.000000,120.620003,95.141022,258810600
2011-08-16,119.470001,120.690002,118.309998,119.589996,94.328590,294095200
2011-08-17,120.250000,121.199997,118.720001,119.669998,94.391708,238201100
2011-08-18,116.500000,119.709999,113.389999,114.510002,90.321663,512956300
2011-08-19,112.959999,115.879997,112.500000,112.639999,88.846664,428281300
2011-08-22,115.169998,115.230003,112.410004,112.730003,88.917641,275090600
2011-08-23,113.150002,116.570000,112.580002,116.440002,91.843979,331136600
2011-08-24,116.190002,118.239998,115.919998,118.080002,93.137581,246869700
2011-08-25,118.730003,119.400002,115.870003,116.279999,91.717773,312365400
2011-08-26,115.690002,118.510002,113.849998,117.970001,93.050804,314495900
2011-08-29,119.559998,121.430000,118.059998,121.360001,95.724701,190977200
2011-08-30,120.830002,122.430000,119.260002,121.680000,95.977135,241315700
2011-08-31,122.459999,123.510002,121.300003,122.220001,96.403061,301828400
2011-09-01,122.290001,123.400002,120.779999,120.940002,95.393433,254585900
2011-09-02,118.419998,120.870003,117.430000,117.849998,92.956139,255517200
2011-09-06,114.389999,117.160004,114.379997,116.989998,92.277802,285130500
2011-09-07,118.760002,120.339996,118.360001,120.290001,94.880730,209803200
2011-09-08,119.570000,120.940002,118.769997,119.040001,93.894768,250568200
2011-09-09,117.680000,119.059998,115.279999,115.919998,91.433830,380195100
2011-09-12,114.470001,116.760002,114.050003,116.669998,92.025398,305793500
2011-09-13,117.050003,118.180000,116.220001,117.739998,92.869408,272514700
2011-09-14,118.339996,120.800003,116.720001,119.370003,94.155090,319389500
2011-09-15,120.650002,121.470001,119.400002,121.430000,95.779922,326777200
2011-09-16,121.290001,121.970001,120.320000,121.519997,96.346825,284528300
2011-09-19,119.529999,120.930000,118.720001,120.309998,95.387474,241517000
2011-09-20,120.820000,121.989998,120.010002,120.169998,95.276466,218932200
2011-09-21,120.230003,120.599998,116.440002,116.629997,92.469795,316251300
2011-09-22,113.250000,114.209999,111.300003,112.860001,89.480766,513911300
2011-09-23,112.110001,114.160004,112.019997,113.540001,90.019905,307242500
2011-09-26,114.610001,116.400002,112.980003,116.239998,92.160591,260673700
2011-09-27,118.529999,119.559998,116.839996,117.540001,93.191292,311753900
2011-09-28,117.779999,118.489998,114.970001,115.139999,91.288460,286696800
2011-09-29,117.050003,117.629997,113.930000,116.050003,92.009949,298108900
2011-09-30,114.449997,115.449997,113.070000,113.150002,89.710678,288392300
2011-10-03,112.489998,113.949997,109.809998,109.930000,87.157730,365136800
2011-10-04,108.349998,112.580002,107.430000,112.339996,89.068489,459177500
2011-10-05,112.620003,114.720001,111.580002,114.419998,90.717628,284108000
2011-10-06,114.360001,116.660004,113.510002,116.489998,92.358795,257800800
2011-10-07,117.169998,117.250000,115.059998,115.709999,91.740364,312657900
2011-10-10,117.680000,119.629997,117.669998,119.580002,94.808723,230666300
2011-10-11,118.870003,120.040001,118.750000,119.699997,94.903824,209088000
2011-10-12,120.599998,122.139999,120.330002,120.750000,95.736328,281544900
2011-10-13,120.040001,120.870003,119.120003,120.510002,95.546036,212538800
2011-10-14,121.910004,122.599998,121.230003,122.570000,97.179321,211397600
2011-10-17,121.989998,122.550003,119.930000,120.230003,95.324028,202311600
2011-10-18,120.139999,123.500000,119.199997,122.580002,97.187248,318857900
2011-10-19,122.379997,123.080002,120.709999,121.129997,96.037613,226601300
2011-10-20,121.430000,122.099998,119.820000,121.660004,96.457832,262075600
2011-10-21,123.089996,124.120003,122.720001,123.970001,98.289291,278999400
2011-10-24,124.169998,125.800003,124.059998,125.489998,99.494415,203215600
2011-10-25,124.889999,124.949997,122.779999,123.050003,97.559860,268596800
2011-10-26,124.349998,124.769997,122.209999,124.300003,98.550926,289053800
2011-10-27,127.629997,129.419998,126.610001,128.630005,101.983978,393220200
2011-10-28,128.000000,128.850006,127.800003,128.600006,101.960205,225906500
2011-10-31,127.160004,128.619995,125.320000,125.500000,99.502373,228146700
2011-11-01,122.029999,123.510002,121.519997,122.000000,96.727364,416565800
2011-11-02,123.830002,124.400002,122.790001,123.989998,98.305153,244717600
2011-11-03,125.269997,126.500000,123.599998,126.250000,100.096985,291174800
2011-11-04,125.230003,125.699997,124.010002,125.480003,99.486488,249401600
2011-11-07,125.389999,126.389999,124.199997,126.260002,100.104919,196617200
2011-11-08,126.919998,128.020004,125.709999,127.879997,101.389305,224426300
2011-11-09,124.889999,125.800003,122.860001,123.160004,97.647125,337982000
2011-11-10,124.790001,124.940002,123.019997,124.320000,98.566795,231866500
2011-11-11,125.830002,126.989998,125.790001,126.660004,100.422066,189924400
2011-11-14,126.190002,127.449997,124.919998,125.459999,99.470650,159258300
2011-11-15,125.169998,126.750000,124.720001,126.080002,99.962227,184709400
2011-11-16,124.809998,126.339996,123.900002,124.080002,98.376511,235782500
2011-11-17,123.849998,124.160004,121.230003,122.110001,96.814606,331219600
2011-11-18,122.500000,122.750000,121.470001,121.980003,96.711533,215580400
2011-11-21,120.199997,120.349998,118.650002,119.660004,94.872147,229611600
2011-11-22,119.400002,120.099998,118.519997,119.190002,94.499466,216494900
2011-11-23,118.070000,119.190002,116.559998,116.559998,92.414299,224329100
2011-11-25,116.379997,117.699997,116.199997,116.339996,92.239853,99557000
2011-11-28,119.540001,120.180000,118.820000,119.709999,94.911751,210686000
2011-11-29,120.050003,121.000000,119.610001,120.050003,95.181335,199241500
2011-11-30,123.489998,125.220001,120.000000,124.989998,99.098022,324439500
2011-12-01,124.849998,125.639999,124.430000,124.970001,99.082123,176954800
2011-12-02,126.120003,126.500000,124.779999,124.860001,98.994926,221109700
2011-12-05,126.839996,127.180000,125.440002,126.220001,100.073212,225263900
2011-12-06,126.209999,127.110001,125.760002,126.260002,100.104919,178842100
2011-12-07,125.839996,127.260002,124.970001,126.730003,100.477570,237802500
2011-12-08,125.900002,126.180000,123.650002,123.949997,98.273430,240862800
2011-12-09,124.510002,126.370003,124.400002,126.050003,99.938423,209111400
2011-12-12,124.949997,124.970001,123.160004,124.209999,98.479561,215826100
2011-12-13,124.860001,125.570000,122.449997,123.050003,97.559860,245159800
2011-12-14,122.559998,123.029999,121.470001,121.739998,96.521240,238618800
2011-12-15,123.029999,123.199997,121.989998,122.180000,96.870110,199109200
2011-12-16,122.230003,122.949997,121.300003,121.589996,97.013741,220481400
2011-12-19,122.059998,122.320000,120.029999,120.290001,95.976479,183903000
2011-12-20,122.180000,124.139999,120.370003,123.930000,98.880737,225418100
2011-12-21,123.930000,124.360001,122.750000,124.169998,99.072205,194230900
2011-12-22,124.629997,125.400002,124.230003,125.269997,99.949898,119465400
2011-12-23,125.669998,126.430000,125.410004,126.389999,100.843529,92187200
2011-12-27,126.169998,126.820000,126.059998,126.489998,100.923309,86075700
2011-12-28,126.510002,126.529999,124.730003,124.830002,99.598824,119107100
2011-12-29,125.239998,126.250000,124.860001,126.120003,100.628090,123507200
2011-12-30,126.019997,126.330002,125.500000,125.500000,100.133430,95599000
2012-01-03,127.760002,128.380005,127.430000,127.500000,101.729179,193697900
2012-01-04,127.199997,127.809998,126.709999,127.699997,101.888756,127186500
2012-01-05,127.010002,128.229996,126.430000,128.039993,102.160004,173895000
2012-01-06,128.199997,128.220001,127.290001,127.709999,101.896729,148050000
2012-01-09,128.000000,128.179993,127.410004,128.020004,102.144028,99530200
2012-01-10,129.389999,129.649994,128.949997,129.130005,103.029716,115282000
2012-01-11,128.729996,129.369995,128.520004,129.199997,103.085533,111540700
2012-01-12,129.570007,129.699997,128.539993,129.509995,103.332886,118983700
2012-01-13,128.639999,129.050003,127.720001,128.839996,102.798294,179836200
2012-01-17,130.080002,130.320007,128.899994,129.339996,103.197243,132209200
2012-01-18,129.309998,130.839996,129.080002,130.770004,104.338188,163395200
2012-01-19,131.220001,131.570007,130.800003,131.460007,104.888748,126328900
2012-01-20,131.240005,131.949997,130.919998,131.949997,105.279701,138230200
2012-01-23,131.509995,132.250000,130.979996,131.610001,105.008446,129295800
2012-01-24,130.800003,131.500000,130.600006,131.460007,104.888748,103083300
2012-01-25,131.259995,132.869995,130.750000,132.559998,105.766411,198613200
2012-01-26,133.149994,133.399994,131.360001,131.880005,105.223854,184880500
2012-01-27,131.240005,132.050003,131.149994,131.820007,105.175972,135259100
2012-01-30,130.509995,131.440002,130.059998,131.369995,104.816925,147311800
2012-01-31,132.020004,132.179993,130.679993,131.320007,104.777061,157212000
2012-02-01,132.289993,133.139999,132.130005,132.470001,105.694641,166234500
2012-02-02,132.729996,133.020004,132.210007,132.679993,105.862167,113090400
2012-02-03,134.000000,134.619995,133.770004,134.539993,107.346214,160598500
2012-02-06,133.979996,134.509995,133.830002,134.449997,107.274414,107694500
2012-02-07,134.169998,135.020004,133.639999,134.789993,107.545670,135528100
2012-02-08,134.860001,135.220001,134.309998,135.190002,107.864853,139361400
2012-02-09,135.410004,135.589996,134.559998,135.360001,108.000488,148602900
2012-02-10,134.160004,134.470001,133.839996,134.360001,107.202599,167907500
2012-02-13,135.320007,135.520004,134.740005,135.360001,108.000488,115841900
2012-02-14,135.000000,135.270004,134.250000,135.190002,107.864853,165329500
2012-02-15,135.630005,135.830002,134.289993,134.559998,107.362167,195195100
2012-02-16,134.570007,136.169998,134.330002,136.050003,108.551003,186567800
2012-02-17,136.520004,136.630005,135.960007,136.410004,108.838257,129869400
2012-02-21,136.729996,137.050003,136.050003,136.470001,108.886093,134042300
2012-02-22,136.259995,136.550003,135.789993,136.029999,108.535011,124455300
2012-02-23,135.960007,136.729996,135.500000,136.630005,109.013786,137704300
2012-02-24,136.929993,137.199997,136.630005,136.929993,109.253128,105539100
2012-02-27,136.020004,137.529999,135.800003,137.160004,109.436615,145728900
2012-02-28,137.199997,137.720001,136.929993,137.559998,109.755791,129355900
2012-02-29,137.759995,138.190002,136.539993,137.020004,109.324944,185934700
2012-03-01,137.309998,137.990005,136.929993,137.729996,109.891418,145023500
2012-03-02,137.639999,137.820007,137.000000,137.309998,109.556328,120638300
2012-03-05,137.100006,137.199997,136.279999,136.750000,109.109489,140765000
2012-03-06,135.350006,135.429993,134.360001,134.750000,107.513756,202129900
2012-03-07,135.059998,135.910004,134.929993,135.690002,108.263741,143692200
2012-03-08,136.520004,137.320007,136.240005,137.039993,109.340874,116968900
2012-03-09,137.300003,137.929993,137.130005,137.570007,109.763802,122836800
2012-03-12,137.550003,137.759995,137.089996,137.580002,109.771736,104003500
2012-03-13,138.320007,140.130005,138.089996,140.059998,111.750450,184090500
2012-03-14,140.100006,140.449997,139.479996,139.910004,111.630821,145163600
2012-03-15,140.119995,140.779999,139.759995,140.720001,112.277084,165118500
2012-03-16,140.360001,140.479996,140.000000,140.300003,112.432533,152893500
2012-03-19,140.210007,141.279999,140.110001,140.850006,112.873344,125291100
2012-03-20,140.050003,140.610001,139.639999,140.440002,112.544724,121729700
2012-03-21,140.520004,140.649994,139.919998,140.210007,112.360451,122388400
2012-03-22,139.179993,139.550003,138.740005,139.199997,111.551025,135216700
2012-03-23,139.320007,139.809998,138.550003,139.649994,111.911659,120521000
2012-03-26,140.649994,141.610001,140.600006,141.610001,113.482330,120164000
2012-03-27,141.740005,141.830002,141.080002,141.169998,113.129768,119868500
2012-03-28,141.100006,141.320007,139.639999,140.470001,112.568817,148562100
2012-03-29,139.639999,140.490005,139.089996,140.229996,112.376457,164963700
2012-03-30,140.919998,141.050003,140.050003,140.809998,112.841232,135486800
2012-04-02,140.639999,142.210007,140.360001,141.839996,113.666656,151741100
2012-04-03,141.639999,141.880005,140.429993,141.259995,113.201866,155806700
2012-04-04,140.220001,140.339996,139.339996,139.860001,112.079948,146896000
2012-04-05,139.380005,140.199997,139.259995,139.789993,112.023842,137439400
2012-04-09,138.029999,139.839996,137.839996,138.220001,110.765694,127555900
2012-04-10,137.949997,138.339996,135.759995,135.899994,108.906532,235360300
2012-04-11,137.289993,137.539993,136.750000,137.000000,109.788002,154133000
2012-04-12,137.130005,138.899994,137.029999,138.789993,111.222473,154321500
2012-04-13,138.470001,138.820007,137.009995,137.139999,109.900208,169246700
2012-04-16,137.839996,138.039993,136.580002,137.050003,109.828094,147825300
2012-04-17,137.839996,139.360001,137.699997,139.080002,111.454895,147877600
2012-04-18,138.460007,139.080002,138.380005,138.610001,111.078255,123884200
2012-04-19,138.630005,139.149994,137.070007,137.720001,110.365021,198666700
2012-04-20,138.330002,138.830002,137.869995,137.949997,110.549316,143199600
2012-04-23,136.539993,136.910004,135.940002,136.789993,109.619736,171844900
2012-04-24,136.910004,137.660004,136.800003,137.309998,110.036438,137484200
2012-04-25,138.649994,139.250000,138.529999,139.190002,111.543015,150252200
2012-04-26,138.889999,140.320007,138.809998,140.160004,112.320389,136291600
2012-04-27,140.580002,140.789993,139.800003,140.389999,112.504692,130725000
2012-04-30,140.110001,140.210007,139.490005,139.869995,112.087936,115092200
2012-05-01,139.789993,141.660004,139.630005,140.740005,112.785141,138832200
2012-05-02,139.919998,140.460007,139.460007,140.320007,112.448593,121081000
2012-05-03,140.339996,140.449997,138.990005,139.250000,111.591118,143759700
2012-05-04,138.520004,139.300003,136.919998,137.000000,109.788002,193927300
2012-05-07,136.509995,137.559998,136.460007,137.100006,109.868156,127765900
2012-05-08,136.279999,136.770004,134.919998,136.550003,109.427437,213377700
2012-05-09,135.100006,136.610001,134.490005,135.740005,108.778282,220752500
2012-05-10,136.679993,136.850006,135.710007,136.020004,109.002670,150600000
2012-05-11,135.169998,136.869995,135.110001,135.610001,108.674126,153032400
2012-05-14,134.309998,135.610001,133.910004,134.110001,107.472076,163910000
2012-05-15,134.020004,134.809998,133.130005,133.339996,106.854988,207629300
2012-05-16,133.940002,134.550003,132.800003,132.830002,106.446312,207265500
2012-05-17,132.860001,133.020004,130.789993,130.860001,104.867615,247992900
2012-05-18,131.369995,131.600006,129.550003,129.740005,103.970085,319615900
2012-05-21,130.160004,132.020004,129.949997,131.970001,105.757095,177861100
2012-05-22,132.309998,133.229996,131.339996,132.199997,105.941406,197531200
2012-05-23,131.250000,132.460007,129.990005,132.270004,105.997520,204958400
2012-05-24,132.630005,132.839996,131.419998,132.529999,106.205894,167357600
2012-05-25,132.479996,132.850006,131.779999,132.100006,105.861313,135465600
2012-05-29,133.160004,133.929993,131.169998,133.699997,107.143478,152883500
2012-05-30,132.559998,133.690002,131.490005,131.759995,105.588860,162370400
2012-05-31,131.710007,132.449997,130.339996,131.470001,105.356445,196186000
2012-06-01,129.410004,131.500000,128.160004,128.160004,102.703903,253240900
2012-06-04,128.389999,128.740005,127.139999,128.100006,102.655800,202545800
2012-06-05,127.849998,129.259995,127.779999,129.070007,103.433151,164149400
2012-06-06,129.970001,132.029999,129.929993,131.970001,105.757095,184202800
2012-06-07,133.470001,133.529999,131.779999,132.050003,105.821236,184772700
2012-06-08,131.710007,133.130005,131.289993,133.100006,106.662674,143915400
2012-06-11,134.169998,134.250000,131.279999,131.410004,105.308350,169756100
2012-06-12,131.789993,133.009995,131.160004,132.919998,106.518433,181931800
2012-06-13,132.529999,133.360001,131.619995,132.070007,105.837242,172223900
2012-06-14,132.339996,134.000000,131.979996,133.470001,106.959198,230615500
2012-06-15,133.380005,134.259995,133.100006,134.139999,108.053093,169444500
2012-06-18,133.580002,134.729996,133.279999,134.399994,108.262482,131360900
2012-06-19,135.080002,136.250000,134.369995,135.699997,109.309692,137382600
2012-06-20,135.710007,136.100006,134.270004,135.479996,109.132484,206451800
2012-06-21,135.639999,135.779999,132.330002,132.440002,106.683662,205272200
2012-06-22,133.130005,133.710007,132.619995,133.460007,107.505302,130029200
2012-06-25,132.050003,132.100006,130.850006,131.320007,105.781487,146375700
2012-06-26,131.699997,132.380005,130.929993,131.979996,106.313164,141634000
2012-06-27,132.419998,133.429993,131.970001,133.169998,107.271721,108088000
2012-06-28,132.289993,132.990005,131.279999,132.789993,106.965614,169242100
2012-06-29,135.199997,136.270004,134.850006,136.100006,109.631912,212250900
2012-07-02,136.479996,136.649994,135.520004,136.509995,109.962166,129524500
2012-07-03,136.479996,137.509995,136.339996,137.410004,110.687164,80450000
2012-07-05,136.899994,137.800003,136.289993,136.789993,110.187721,126177500
2012-07-06,135.470001,135.770004,134.850006,135.490005,109.140511,151192100
2012-07-09,135.380005,135.570007,134.699997,135.320007,109.003616,103780500
2012-07-10,136.009995,136.229996,133.679993,134.139999,108.053093,167884800
2012-07-11,134.210007,134.600006,133.380005,134.160004,108.069176,141733400
2012-07-12,133.380005,134.229996,132.600006,133.509995,107.545593,143583200
2012-07-13,133.860001,135.889999,133.839996,135.750000,109.349991,129642600
2012-07-16,135.440002,135.830002,134.899994,135.429993,109.092201,97525200
2012-07-17,135.970001,136.639999,134.550003,136.360001,109.841370,138860300
2012-07-18,136.039993,137.639999,135.960007,137.369995,110.654930,113349700
2012-07-19,137.649994,138.179993,137.210007,137.729996,110.944931,129847300
2012-07-20,136.949997,137.160004,136.320007,136.470001,109.929955,142904500
2012-07-23,134.470001,136.380005,133.839996,135.089996,108.818344,145210900
2012-07-24,135.190002,135.250000,133.029999,133.929993,107.883888,173301200
2012-07-25,134.210007,134.559998,133.250000,133.960007,107.908089,129122300
2012-07-26,135.889999,136.460007,135.259995,136.169998,109.688263,156526500
2012-07-27,136.889999,139.070007,136.139999,138.679993,111.710205,236768900
2012-07-30,138.520004,139.339996,138.270004,138.679993,111.710205,106782000
2012-07-31,138.490005,138.869995,137.710007,137.710007,110.928841,120575900
2012-08-01,138.699997,138.729996,137.399994,137.589996,110.832146,138293800
2012-08-02,136.550003,137.570007,135.580002,136.639999,110.066872,199556600
2012-08-03,138.559998,139.639999,136.679993,139.350006,112.249901,157825000
2012-08-06,139.720001,140.169998,139.559998,139.619995,112.467346,86326200
2012-08-07,140.179993,140.919998,140.029999,140.320007,113.031242,109545100
2012-08-08,139.850006,140.649994,139.809998,140.490005,113.168144,89754700
2012-08-09,140.289993,140.889999,140.149994,140.610001,113.264809,90291700
2012-08-10,140.039993,140.889999,139.809998,140.839996,113.450050,99792700
